zone	q	logR	logRho	logT	logP	logPgas	luminosity	x_mass_fraction_H	y_mass_fraction_He	z_mass_fraction_metals	gamma1	opacity	pp	cno	gradr	gradT	grada	actual_gradT
1	1.00E+00	4.32E-01	-8.97E+00	4.24E+00	3.41E+00	3.37E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.32E+00	5.29E+00	1.57E-28	0.00E+00	1.34E-01	1.34E-01	2.24E-01	0.00E+00
2	1.00E+00	4.32E-01	-8.94E+00	4.24E+00	3.44E+00	3.40E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.33E+00	5.41E+00	1.67E-28	0.00E+00	1.38E-01	1.38E-01	2.29E-01	1.38E-01
3	1.00E+00	4.32E-01	-8.92E+00	4.25E+00	3.47E+00	3.43E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.33E+00	5.49E+00	1.76E-28	0.00E+00	1.44E-01	1.44E-01	2.33E-01	1.44E-01
4	1.00E+00	4.32E-01	-8.91E+00	4.25E+00	3.48E+00	3.45E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.34E+00	5.55E+00	1.82E-28	0.00E+00	1.49E-01	1.49E-01	2.36E-01	1.49E-01
5	1.00E+00	4.32E-01	-8.90E+00	4.25E+00	3.49E+00	3.46E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.35E+00	5.58E+00	1.86E-28	0.00E+00	1.51E-01	1.51E-01	2.38E-01	1.51E-01
6	1.00E+00	4.32E-01	-8.88E+00	4.25E+00	3.51E+00	3.47E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.35E+00	5.63E+00	1.92E-28	0.00E+00	1.54E-01	1.54E-01	2.42E-01	1.54E-01
7	1.00E+00	4.32E-01	-8.86E+00	4.26E+00	3.54E+00	3.50E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.37E+00	5.71E+00	2.03E-28	0.00E+00	1.59E-01	1.59E-01	2.48E-01	1.59E-01
8	1.00E+00	4.32E-01	-8.84E+00	4.26E+00	3.56E+00	3.53E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.38E+00	5.78E+00	2.13E-28	0.00E+00	1.66E-01	1.66E-01	2.53E-01	1.66E-01
9	1.00E+00	4.32E-01	-8.83E+00	4.26E+00	3.58E+00	3.54E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.39E+00	5.82E+00	2.19E-28	0.00E+00	1.69E-01	1.69E-01	2.57E-01	1.69E-01
10	1.00E+00	4.32E-01	-8.81E+00	4.27E+00	3.60E+00	3.56E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.40E+00	5.88E+00	2.28E-28	0.00E+00	1.72E-01	1.72E-01	2.62E-01	1.72E-01
11	1.00E+00	4.32E-01	-8.78E+00	4.27E+00	3.63E+00	3.59E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.41E+00	5.95E+00	2.41E-28	0.00E+00	1.77E-01	1.77E-01	2.69E-01	1.77E-01
12	1.00E+00	4.32E-01	-8.76E+00	4.28E+00	3.65E+00	3.62E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.43E+00	6.00E+00	2.53E-28	0.00E+00	1.82E-01	1.82E-01	2.75E-01	1.82E-01
13	1.00E+00	4.32E-01	-8.74E+00	4.28E+00	3.68E+00	3.64E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.44E+00	6.06E+00	2.65E-28	0.00E+00	1.87E-01	1.87E-01	2.81E-01	1.87E-01
14	1.00E+00	4.32E-01	-8.72E+00	4.29E+00	3.70E+00	3.67E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.45E+00	6.10E+00	2.77E-28	0.00E+00	1.91E-01	1.91E-01	2.86E-01	1.91E-01
15	1.00E+00	4.32E-01	-8.71E+00	4.29E+00	3.72E+00	3.68E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.46E+00	6.13E+00	2.86E-28	0.00E+00	1.95E-01	1.95E-01	2.90E-01	1.95E-01
16	1.00E+00	4.32E-01	-8.70E+00	4.29E+00	3.73E+00	3.69E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.46E+00	6.15E+00	2.91E-28	0.00E+00	1.96E-01	1.96E-01	2.93E-01	1.96E-01
17	1.00E+00	4.32E-01	-8.69E+00	4.30E+00	3.74E+00	3.71E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.47E+00	6.17E+00	3.00E-28	0.00E+00	1.98E-01	1.98E-01	2.96E-01	1.98E-01
18	1.00E+00	4.31E-01	-8.67E+00	4.30E+00	3.76E+00	3.73E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.48E+00	6.20E+00	3.12E-28	0.00E+00	2.01E-01	2.01E-01	3.00E-01	2.01E-01
19	1.00E+00	4.31E-01	-8.66E+00	4.30E+00	3.78E+00	3.75E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.49E+00	6.23E+00	3.23E-28	0.00E+00	2.03E-01	2.03E-01	3.04E-01	2.03E-01
20	1.00E+00	4.31E-01	-8.64E+00	4.31E+00	3.80E+00	3.77E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.50E+00	6.25E+00	3.34E-28	0.00E+00	2.06E-01	2.06E-01	3.07E-01	2.06E-01
21	1.00E+00	4.31E-01	-8.62E+00	4.31E+00	3.83E+00	3.80E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.51E+00	6.28E+00	3.51E-28	0.00E+00	2.08E-01	2.08E-01	3.12E-01	2.08E-01
22	1.00E+00	4.31E-01	-8.60E+00	4.32E+00	3.85E+00	3.82E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.52E+00	6.31E+00	3.67E-28	0.00E+00	2.12E-01	2.12E-01	3.16E-01	2.12E-01
23	1.00E+00	4.31E-01	-8.59E+00	4.32E+00	3.87E+00	3.84E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.52E+00	6.32E+00	3.78E-28	0.00E+00	2.13E-01	2.13E-01	3.18E-01	2.13E-01
24	1.00E+00	4.31E-01	-8.57E+00	4.33E+00	3.89E+00	3.86E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.53E+00	6.34E+00	3.94E-28	0.00E+00	2.15E-01	2.15E-01	3.21E-01	2.15E-01
25	1.00E+00	4.31E-01	-8.55E+00	4.33E+00	3.92E+00	3.89E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	6.37E+00	4.15E-28	0.00E+00	2.18E-01	2.18E-01	3.24E-01	2.18E-01
26	1.00E+00	4.31E-01	-8.53E+00	4.34E+00	3.95E+00	3.92E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	6.40E+00	4.35E-28	0.00E+00	2.21E-01	2.21E-01	3.27E-01	2.21E-01
27	1.00E+00	4.31E-01	-8.51E+00	4.34E+00	3.97E+00	3.94E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	6.43E+00	4.56E-28	0.00E+00	2.23E-01	2.23E-01	3.30E-01	2.23E-01
28	1.00E+00	4.31E-01	-8.49E+00	4.35E+00	3.99E+00	3.96E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	6.46E+00	4.73E-28	0.00E+00	2.26E-01	2.26E-01	3.31E-01	2.26E-01
29	1.00E+00	4.31E-01	-8.48E+00	4.35E+00	4.01E+00	3.98E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.56E+00	6.48E+00	4.89E-28	0.00E+00	2.27E-01	2.27E-01	3.32E-01	2.27E-01
30	1.00E+00	4.31E-01	-8.46E+00	4.36E+00	4.04E+00	4.01E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.56E+00	6.51E+00	5.12E-28	0.00E+00	2.29E-01	2.29E-01	3.34E-01	2.29E-01
31	1.00E+00	4.31E-01	-8.43E+00	4.37E+00	4.07E+00	4.04E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.56E+00	6.56E+00	5.43E-28	0.00E+00	2.32E-01	2.32E-01	3.35E-01	2.32E-01
32	1.00E+00	4.31E-01	-8.41E+00	4.37E+00	4.09E+00	4.06E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.59E+00	5.65E-28	0.00E+00	2.35E-01	2.35E-01	3.36E-01	2.35E-01
33	1.00E+00	4.31E-01	-8.40E+00	4.38E+00	4.11E+00	4.08E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.62E+00	5.80E-28	0.00E+00	2.36E-01	2.36E-01	3.37E-01	2.36E-01
34	1.00E+00	4.31E-01	-8.39E+00	4.38E+00	4.13E+00	4.10E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.65E+00	6.01E-28	0.00E+00	2.37E-01	2.37E-01	3.37E-01	2.37E-01
35	1.00E+00	4.31E-01	-8.37E+00	4.39E+00	4.15E+00	4.13E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.69E+00	6.30E-28	0.00E+00	2.39E-01	2.39E-01	3.38E-01	2.39E-01
36	1.00E+00	4.31E-01	-8.35E+00	4.39E+00	4.18E+00	4.15E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.73E+00	6.58E-28	0.00E+00	2.41E-01	2.41E-01	3.39E-01	2.41E-01
37	1.00E+00	4.31E-01	-8.33E+00	4.40E+00	4.20E+00	4.17E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	6.77E+00	6.86E-28	0.00E+00	2.43E-01	2.43E-01	3.39E-01	2.43E-01
38	1.00E+00	4.31E-01	-8.31E+00	4.40E+00	4.22E+00	4.20E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.80E+00	7.13E-28	0.00E+00	2.45E-01	2.45E-01	3.40E-01	2.45E-01
39	1.00E+00	4.31E-01	-8.30E+00	4.41E+00	4.24E+00	4.22E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.83E+00	7.39E-28	0.00E+00	2.46E-01	2.46E-01	3.40E-01	2.46E-01
40	1.00E+00	4.31E-01	-8.28E+00	4.41E+00	4.26E+00	4.24E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.86E+00	7.65E-28	0.00E+00	2.47E-01	2.47E-01	3.40E-01	2.47E-01
41	1.00E+00	4.31E-01	-8.27E+00	4.42E+00	4.28E+00	4.26E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.89E+00	7.91E-28	0.00E+00	2.48E-01	2.48E-01	3.41E-01	2.48E-01
42	1.00E+00	4.31E-01	-8.25E+00	4.43E+00	4.31E+00	4.28E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.93E+00	8.28E-28	0.00E+00	2.50E-01	2.50E-01	3.41E-01	2.50E-01
43	1.00E+00	4.31E-01	-8.23E+00	4.43E+00	4.34E+00	4.31E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	6.99E+00	8.66E-28	0.00E+00	2.52E-01	2.52E-01	3.41E-01	2.52E-01
44	1.00E+00	4.31E-01	-8.22E+00	4.44E+00	4.35E+00	4.32E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.02E+00	8.90E-28	0.00E+00	2.53E-01	2.53E-01	3.41E-01	2.53E-01
45	1.00E+00	4.31E-01	-8.20E+00	4.44E+00	4.38E+00	4.35E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.08E+00	9.26E-28	0.00E+00	2.54E-01	2.54E-01	3.41E-01	2.54E-01
46	1.00E+00	4.31E-01	-8.18E+00	4.45E+00	4.40E+00	4.37E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.14E+00	9.62E-28	0.00E+00	2.57E-01	2.57E-01	3.41E-01	2.57E-01
47	1.00E+00	4.31E-01	-8.17E+00	4.45E+00	4.41E+00	4.38E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.18E+00	9.85E-28	0.00E+00	2.58E-01	2.58E-01	3.41E-01	2.58E-01
48	1.00E+00	4.31E-01	-8.16E+00	4.46E+00	4.43E+00	4.40E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.24E+00	1.02E-27	0.00E+00	2.59E-01	2.59E-01	3.41E-01	2.59E-01
49	1.00E+00	4.31E-01	-8.14E+00	4.46E+00	4.46E+00	4.43E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.58E+00	7.34E+00	1.07E-27	0.00E+00	2.62E-01	2.62E-01	3.40E-01	2.62E-01
50	1.00E+00	4.31E-01	-8.12E+00	4.47E+00	4.48E+00	4.45E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	7.42E+00	1.11E-27	0.00E+00	2.64E-01	2.64E-01	3.40E-01	2.64E-01
51	1.00E+00	4.31E-01	-8.11E+00	4.47E+00	4.50E+00	4.47E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	7.50E+00	1.14E-27	0.00E+00	2.66E-01	2.66E-01	3.39E-01	2.66E-01
52	1.00E+00	4.31E-01	-8.10E+00	4.48E+00	4.52E+00	4.49E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	7.58E+00	1.18E-27	0.00E+00	2.68E-01	2.68E-01	3.38E-01	2.68E-01
53	1.00E+00	4.31E-01	-8.08E+00	4.48E+00	4.53E+00	4.51E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.57E+00	7.66E+00	1.21E-27	0.00E+00	2.70E-01	2.70E-01	3.37E-01	2.70E-01
54	1.00E+00	4.31E-01	-8.07E+00	4.49E+00	4.56E+00	4.53E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.56E+00	7.78E+00	1.26E-27	0.00E+00	2.72E-01	2.72E-01	3.35E-01	2.72E-01
55	1.00E+00	4.31E-01	-8.04E+00	4.50E+00	4.59E+00	4.56E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	7.95E+00	1.32E-27	0.00E+00	2.76E-01	2.76E-01	3.32E-01	2.76E-01
56	1.00E+00	4.31E-01	-8.03E+00	4.51E+00	4.61E+00	4.58E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.10E+00	1.38E-27	0.00E+00	2.80E-01	2.80E-01	3.29E-01	2.80E-01
57	1.00E+00	4.31E-01	-8.02E+00	4.51E+00	4.63E+00	4.60E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	8.21E+00	1.42E-27	0.00E+00	2.83E-01	2.83E-01	3.26E-01	2.83E-01
58	1.00E+00	4.31E-01	-8.00E+00	4.51E+00	4.65E+00	4.62E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.53E+00	8.32E+00	1.45E-27	0.00E+00	2.85E-01	2.85E-01	3.23E-01	2.85E-01
59	1.00E+00	4.31E-01	-7.99E+00	4.52E+00	4.66E+00	4.63E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.52E+00	8.43E+00	1.49E-27	0.00E+00	2.87E-01	2.87E-01	3.19E-01	2.87E-01
60	1.00E+00	4.31E-01	-7.98E+00	4.53E+00	4.69E+00	4.66E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.51E+00	8.60E+00	1.55E-27	0.00E+00	2.89E-01	2.89E-01	3.14E-01	2.89E-01
61	1.00E+00	4.31E-01	-7.96E+00	4.53E+00	4.71E+00	4.68E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.49E+00	8.82E+00	1.62E-27	0.00E+00	2.94E-01	2.94E-01	3.05E-01	2.94E-01
62	1.00E+00	4.31E-01	-7.94E+00	4.54E+00	4.73E+00	4.70E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.47E+00	8.99E+00	1.67E-27	0.00E+00	2.98E-01	2.98E-01	2.98E-01	2.98E-01
63	1.00E+00	4.30E-01	-7.93E+00	4.54E+00	4.75E+00	4.72E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.46E+00	9.11E+00	1.71E-27	0.00E+00	3.00E-01	3.00E-01	2.93E-01	3.00E-01
64	1.00E+00	4.30E-01	-7.92E+00	4.55E+00	4.77E+00	4.74E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.44E+00	9.29E+00	1.76E-27	0.00E+00	3.02E-01	3.02E-01	2.86E-01	3.02E-01
65	1.00E+00	4.30E-01	-7.91E+00	4.56E+00	4.79E+00	4.76E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.42E+00	9.54E+00	1.82E-27	0.00E+00	3.06E-01	3.06E-01	2.75E-01	3.06E-01
66	1.00E+00	4.30E-01	-7.89E+00	4.56E+00	4.81E+00	4.78E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.40E+00	9.79E+00	1.89E-27	0.00E+00	3.10E-01	3.10E-01	2.65E-01	3.10E-01
67	1.00E+00	4.30E-01	-7.88E+00	4.57E+00	4.83E+00	4.80E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.38E+00	1.00E+01	1.94E-27	0.00E+00	3.15E-01	3.15E-01	2.56E-01	3.15E-01
68	1.00E+00	4.30E-01	-7.87E+00	4.58E+00	4.85E+00	4.81E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.37E+00	1.02E+01	1.98E-27	0.00E+00	3.17E-01	3.17E-01	2.49E-01	3.17E-01
69	1.00E+00	4.30E-01	-7.86E+00	4.58E+00	4.86E+00	4.83E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.35E+00	1.04E+01	2.03E-27	0.00E+00	3.20E-01	3.20E-01	2.43E-01	3.20E-01
70	1.00E+00	4.30E-01	-7.85E+00	4.59E+00	4.88E+00	4.85E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.34E+00	1.06E+01	2.08E-27	0.00E+00	3.22E-01	3.22E-01	2.36E-01	3.22E-01
71	1.00E+00	4.30E-01	-7.84E+00	4.59E+00	4.90E+00	4.87E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.33E+00	1.08E+01	2.14E-27	0.00E+00	3.25E-01	3.25E-01	2.28E-01	3.25E-01
72	1.00E+00	4.30E-01	-7.82E+00	4.60E+00	4.92E+00	4.89E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.32E+00	1.10E+01	2.21E-27	0.00E+00	3.26E-01	3.26E-01	2.22E-01	3.26E-01
73	1.00E+00	4.30E-01	-7.81E+00	4.61E+00	4.95E+00	4.91E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.31E+00	1.12E+01	2.29E-27	0.00E+00	3.27E-01	3.27E-01	2.17E-01	3.27E-01
74	1.00E+00	4.30E-01	-7.80E+00	4.61E+00	4.97E+00	4.93E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.30E+00	1.13E+01	2.35E-27	0.00E+00	3.26E-01	3.26E-01	2.15E-01	3.26E-01
75	1.00E+00	4.30E-01	-7.79E+00	4.62E+00	4.98E+00	4.95E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.30E+00	1.14E+01	2.40E-27	0.00E+00	3.26E-01	3.26E-01	2.14E-01	3.26E-01
76	1.00E+00	4.30E-01	-7.77E+00	4.63E+00	5.01E+00	4.97E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.30E+00	1.15E+01	2.49E-27	0.00E+00	3.24E-01	3.24E-01	2.15E-01	3.24E-01
77	1.00E+00	4.30E-01	-7.75E+00	4.64E+00	5.04E+00	5.00E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.31E+00	1.16E+01	2.59E-27	0.00E+00	3.20E-01	3.20E-01	2.18E-01	3.20E-01
78	1.00E+00	4.30E-01	-7.74E+00	4.64E+00	5.06E+00	5.02E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.32E+00	1.16E+01	2.67E-27	0.00E+00	3.16E-01	3.16E-01	2.23E-01	3.16E-01
79	1.00E+00	4.30E-01	-7.73E+00	4.65E+00	5.08E+00	5.04E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.33E+00	1.16E+01	2.76E-27	0.00E+00	3.12E-01	3.12E-01	2.29E-01	3.12E-01
80	1.00E+00	4.30E-01	-7.71E+00	4.66E+00	5.10E+00	5.06E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.34E+00	1.15E+01	2.84E-27	0.00E+00	3.07E-01	3.07E-01	2.35E-01	3.07E-01
81	1.00E+00	4.30E-01	-7.70E+00	4.67E+00	5.13E+00	5.09E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.36E+00	1.14E+01	2.96E-27	0.00E+00	3.02E-01	3.02E-01	2.43E-01	3.02E-01
82	1.00E+00	4.30E-01	-7.68E+00	4.67E+00	5.16E+00	5.12E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.38E+00	1.13E+01	3.10E-27	0.00E+00	2.94E-01	2.94E-01	2.53E-01	2.94E-01
83	1.00E+00	4.30E-01	-7.66E+00	4.68E+00	5.18E+00	5.14E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.40E+00	1.11E+01	3.21E-27	0.00E+00	2.87E-01	2.87E-01	2.61E-01	2.87E-01
84	1.00E+00	4.30E-01	-7.65E+00	4.69E+00	5.20E+00	5.16E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.41E+00	1.10E+01	3.30E-27	0.00E+00	2.83E-01	2.83E-01	2.66E-01	2.83E-01
85	1.00E+00	4.30E-01	-7.64E+00	4.69E+00	5.22E+00	5.18E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.42E+00	1.09E+01	3.40E-27	0.00E+00	2.79E-01	2.79E-01	2.71E-01	2.79E-01
86	1.00E+00	4.30E-01	-7.62E+00	4.70E+00	5.24E+00	5.20E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.44E+00	1.08E+01	3.53E-27	0.00E+00	2.74E-01	2.74E-01	2.78E-01	2.74E-01
87	1.00E+00	4.30E-01	-7.60E+00	4.70E+00	5.27E+00	5.23E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.45E+00	1.06E+01	3.67E-27	0.00E+00	2.68E-01	2.68E-01	2.84E-01	2.68E-01
88	1.00E+00	4.30E-01	-7.59E+00	4.71E+00	5.28E+00	5.24E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.46E+00	1.05E+01	3.78E-27	0.00E+00	2.64E-01	2.64E-01	2.88E-01	2.64E-01
89	1.00E+00	4.30E-01	-7.58E+00	4.71E+00	5.30E+00	5.26E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.47E+00	1.04E+01	3.88E-27	0.00E+00	2.61E-01	2.61E-01	2.92E-01	2.61E-01
90	1.00E+00	4.30E-01	-7.56E+00	4.72E+00	5.33E+00	5.29E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.48E+00	1.01E+01	4.07E-27	0.00E+00	2.57E-01	2.57E-01	2.97E-01	2.57E-01
91	1.00E+00	4.29E-01	-7.53E+00	4.73E+00	5.36E+00	5.32E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.50E+00	9.93E+00	4.28E-27	0.00E+00	2.50E-01	2.50E-01	3.02E-01	2.50E-01
92	1.00E+00	4.29E-01	-7.52E+00	4.73E+00	5.38E+00	5.33E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.50E+00	9.81E+00	4.41E-27	0.00E+00	2.46E-01	2.46E-01	3.04E-01	2.46E-01
93	1.00E+00	4.29E-01	-7.51E+00	4.74E+00	5.39E+00	5.35E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.51E+00	9.72E+00	4.52E-27	0.00E+00	2.44E-01	2.44E-01	3.06E-01	2.44E-01
94	1.00E+00	4.29E-01	-7.49E+00	4.74E+00	5.41E+00	5.37E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.51E+00	9.57E+00	4.70E-27	0.00E+00	2.42E-01	2.42E-01	3.09E-01	2.42E-01
95	1.00E+00	4.29E-01	-7.47E+00	4.75E+00	5.44E+00	5.40E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.52E+00	9.41E+00	4.94E-27	0.00E+00	2.38E-01	2.38E-01	3.11E-01	2.38E-01
96	1.00E+00	4.29E-01	-7.46E+00	4.75E+00	5.46E+00	5.42E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.52E+00	9.30E+00	5.12E-27	0.00E+00	2.35E-01	2.35E-01	3.13E-01	2.35E-01
97	1.00E+00	4.29E-01	-7.44E+00	4.76E+00	5.48E+00	5.44E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.53E+00	9.17E+00	5.34E-27	0.00E+00	2.33E-01	2.33E-01	3.15E-01	2.33E-01
98	1.00E+00	4.29E-01	-7.42E+00	4.76E+00	5.51E+00	5.47E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.53E+00	9.03E+00	5.62E-27	0.00E+00	2.31E-01	2.31E-01	3.17E-01	2.31E-01
99	1.00E+00	4.29E-01	-7.40E+00	4.77E+00	5.54E+00	5.50E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	8.90E+00	5.90E-27	0.00E+00	2.28E-01	2.28E-01	3.19E-01	2.28E-01
100	1.00E+00	4.29E-01	-7.38E+00	4.77E+00	5.56E+00	5.52E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	8.82E+00	6.10E-27	0.00E+00	2.27E-01	2.27E-01	3.20E-01	2.27E-01
101	1.00E+00	4.29E-01	-7.37E+00	4.78E+00	5.57E+00	5.53E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	8.76E+00	6.27E-27	0.00E+00	2.26E-01	2.26E-01	3.21E-01	2.26E-01
102	1.00E+00	4.29E-01	-7.35E+00	4.78E+00	5.59E+00	5.55E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.54E+00	8.68E+00	6.49E-27	0.00E+00	2.25E-01	2.25E-01	3.22E-01	2.25E-01
103	1.00E+00	4.29E-01	-7.34E+00	4.79E+00	5.61E+00	5.57E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.60E+00	6.70E-27	0.00E+00	2.24E-01	2.24E-01	3.23E-01	2.24E-01
104	1.00E+00	4.29E-01	-7.32E+00	4.79E+00	5.64E+00	5.60E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.50E+00	7.03E-27	0.00E+00	2.23E-01	2.23E-01	3.24E-01	2.23E-01
105	1.00E+00	4.29E-01	-7.30E+00	4.80E+00	5.67E+00	5.63E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.40E+00	7.40E-27	0.00E+00	2.21E-01	2.21E-01	3.25E-01	2.21E-01
106	1.00E+00	4.29E-01	-7.28E+00	4.80E+00	5.69E+00	5.65E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.32E+00	7.72E-27	0.00E+00	2.21E-01	2.21E-01	3.26E-01	2.21E-01
107	1.00E+00	4.29E-01	-7.26E+00	4.81E+00	5.71E+00	5.67E+00	5.85E+02	7.00E-01	2.80E-01	2.00E-02	1.55E+00	8.26E+00	7.98E-27	0.00E+00	2.20E-01	2.20E-01	3.26E-01	2.20E-01
