zone,q,logR,logRho,logT,logP,logPgas,luminosity,x_mass_fraction_H,y_mass_fraction_He,z_mass_fraction_metals,gamma1,opacity,pp,cno,gradr,gradT,grada,actual_gradT
650,6.33768201960841000E-01,-1.02288501926143000E-01,6.23329576968628000E-01,7.08755012550648000E+00,1.58406858074191000E+01,1.58371310752107000E+01,5.45489216414343000E+02,6.99999501133247000E-01,2.80000467371077000E-01,2.00000314956748000E-02,1.65254952849383000E+00,6.22064963417597000E-01,2.53922578920780000E-01,6.31272655937599000E-02,2.52561878393924000E-01,2.52561878393924000E-01,3.89585059839110000E-01,2.52561882907387000E-01
651,6.29482143839547000E-01,-1.04412768972883000E-01,6.30670074465895000E-01,7.09004414576654000E+00,1.58505245645914000E+01,1.58469687035844000E+01,5.45081611785985000E+02,6.99999477246036000E-01,2.80000486961965000E-01,2.00000357919979000E-02,1.65253654065544000E+00,6.20768783895451000E-01,2.66700524059786000E-01,7.16927468254798000E-02,2.53489779505609000E-01,2.53489779505609000E-01,3.89578518192559000E-01,2.53489787009546000E-01
652,6.25157045443087000E-01,-1.06551722394327000E-01,6.37995142842607000E-01,7.09254544658042000E+00,1.58603554567015000E+01,1.58567981623432000E+01,5.44675129021345000E+02,6.99999452018178000E-01,2.80000507305959000E-01,2.00000406758621000E-02,1.65252235125511000E+00,6.19488997271119000E-01,2.80270147012336000E-01,8.14258587989104000E-02,2.54433222762395000E-01,2.54433222762395000E-01,3.89571363726911000E-01,2.54433225774237000E-01
653,6.20792790660767000E-01,-1.08705642639456000E-01,6.45304494943064000E-01,7.09505414749865000E+00,1.58701783910412000E+01,1.58666193537115000E+01,5.44270000600298000E+02,6.99999425347944000E-01,2.80000528424136000E-01,2.00000462279188000E-02,1.65250700177855000E+00,6.18225662368598000E-01,2.94696837223737000E-01,9.24867761468381000E-02,2.55392759371073000E-01,2.55392759371073000E-01,3.89563675490983000E-01,2.55392756957256000E-01
654,6.16389269596779000E-01,-1.10874818863585000E-01,6.52597802385197000E-01,7.09757037296497000E+00,1.58799932751635000E+01,1.58764321799263000E+01,5.43866467830446000E+02,6.99999397122976000E-01,2.80000550337075000E-01,2.00000525399479000E-02,1.65249056865064000E+00,6.16978859333927000E-01,3.10052803811114000E-01,1.05057825124302000E-01,2.56368943935612000E-01,2.56368943935612000E-01,3.89555507102534000E-01,2.56368938659420000E-01
655,6.11946378862364000E-01,-1.13059549427216000E-01,6.59874706055166000E-01,7.10009425227659000E+00,1.58898000168084000E+01,1.58862365431591000E+01,5.43464779885339000E+02,6.99999367218927000E-01,2.80000573064669000E-01,2.00000597164026000E-02,1.65247313927293000E+00,6.15748604957197000E-01,3.26417885453844000E-01,1.19346580215603000E-01,2.57362339414096000E-01,2.57362339414096000E-01,3.89546874965350000E-01,2.57362329538577000E-01
656,6.07464021885416000E-01,-1.15260142361782000E-01,6.67134855204492000E-01,7.10262591951080000E+00,1.58995985237875000E+01,1.58960323453960000E+01,5.43065192492386000E+02,6.99999335497919000E-01,2.80000596625905000E-01,2.00000678761755000E-02,1.65245476387893000E+00,6.14534832258048000E-01,3.43880483002304000E-01,1.35589409036805000E-01,2.58373495181572000E-01,2.58373495181572000E-01,3.89537718356102000E-01,2.58373486546997000E-01
657,6.02942109204202000E-01,-1.17476915670055000E-01,6.74378016038718000E-01,7.10516551228883000E+00,1.59093887040838000E+01,1.59058194885745000E+01,5.42667967068364000E+02,6.99999301806758000E-01,2.80000621038631000E-01,2.00000771546103000E-02,1.65243536786706000E+00,6.13336928365711000E-01,3.62538664070253000E-01,1.54055545192722000E-01,2.59402846768321000E-01,2.59402846768321000E-01,3.89527838422198000E-01,2.59402840557236000E-01
658,5.98380558727678000E-01,-1.19710197099220000E-01,6.81604030625259000E-01,7.10771317064708000E+00,1.59191704660234000E+01,1.59155978747876000E+01,5.42273365665059000E+02,6.99999265974923000E-01,2.80000646319279000E-01,2.00000877057964000E-02,1.65241480693660000E+00,6.12154180877629000E-01,3.82501286248160000E-01,1.75051700671338000E-01,2.60450709303633000E-01,2.60450709303633000E-01,3.89517024581090000E-01,2.60450704882310000E-01
659,5.93779295983372000E-01,-1.21960324124510000E-01,6.88812784278158000E-01,7.11026903706362000E+00,1.59289437182565000E+01,1.59253674062580000E+01,5.41881651533270000E+02,6.99999227812270000E-01,2.80000672482539000E-01,2.00000997051899000E-02,1.65239291981084000E+00,6.10985904520153000E-01,4.03889262502219000E-01,1.98927338686603000E-01,2.61517398948968000E-01,2.61517398948968000E-01,3.89505106025144000E-01,2.61517398023537000E-01
660,5.89138254370231000E-01,-1.24227644102477000E-01,6.96004192358606000E-01,7.11283325662945000E+00,1.59387083697819000E+01,1.59351279853513000E+01,5.41493091023290000E+02,6.99999187106412000E-01,2.80000699540988000E-01,2.00001133525986000E-02,1.65236955574712000E+00,6.09831419886618000E-01,4.26836992263140000E-01,2.26080704495753000E-01,2.62603257030917000E-01,2.62603257030917000E-01,3.89491967877114000E-01,2.62603257388380000E-01
661,5.84457375410821000E-01,-1.26512514504123000E-01,7.03178186830410000E-01,7.11540597731718000E+00,1.59484643301107000E+01,1.59448795147257000E+01,5.41107953765570000E+02,6.99999143619743000E-01,2.80000727504660000E-01,2.00001288755964000E-02,1.65234459463101000E+00,6.08690032430713000E-01,4.51493959912004000E-01,2.56965717779680000E-01,2.63708641912295000E-01,2.63708641912295000E-01,3.89477559169252000E-01,2.63708645566615000E-01
662,5.79736608870229000E-01,-1.28815303299212000E-01,7.10334702672332000E-01,7.11798735001318000E+00,1.59582115091694000E+01,1.59546218972263000E+01,5.40726512696683000E+02,6.99999097086030000E-01,2.80000756380554000E-01,2.00001465334154000E-02,1.65231796042316000E+00,6.07561032546532000E-01,4.78026515425511000E-01,2.92099847100476000E-01,2.64833925315867000E-01,2.64833925315867000E-01,3.89461893605790000E-01,2.64833933306147000E-01
663,5.74975913265861000E-01,-1.31136389241059000E-01,7.17473663796275000E-01,7.12057752864046000E+00,1.59679498171971000E+01,1.59643550357704000E+01,5.40349043897305000E+02,6.99999047206531000E-01,2.80000786172080000E-01,2.00001666213878000E-02,1.65228962879999000E+00,6.06443695655803000E-01,5.06619856049004000E-01,3.32073109830309000E-01,2.65979493073192000E-01,2.65979493073192000E-01,3.89445044132607000E-01,2.65979508960692000E-01
664,5.70175256016287000E-01,-1.33476162427107000E-01,7.24594898129071000E-01,7.12317667035405000E+00,1.59776791652214000E+01,1.59740788338133000E+01,5.39975826045238000E+02,6.99998993645622000E-01,2.80000816878376000E-01,2.00001894760011000E-02,1.65225965007852000E+00,6.05337303068390000E-01,5.37480138656434000E-01,3.77558296043160000E-01,2.67145750403100000E-01,2.67145750403100000E-01,3.89427144907820000E-01,2.67145770275710000E-01
665,5.65334613627753000E-01,-1.35835025336132000E-01,7.31698035692300000E-01,7.12578493534429000E+00,1.59873994647307000E+01,1.59837931950166000E+01,5.39607136439317000E+02,6.99998936025787000E-01,2.80000848493553000E-01,2.00002154806600000E-02,1.65222813851139000E+00,6.04240976044540000E-01,5.70836769545233000E-01,4.29322586990181000E-01,2.68333089399512000E-01,2.68333089399512000E-01,3.89408349615435000E-01,2.68333106084505000E-01
666,5.60453972124802000E-01,-1.38213394367238000E-01,7.38782632492856000E-01,7.12840248676222000E+00,1.59971106274495000E+01,1.59934980230162000E+01,5.39243252387290000E+02,6.99998873921783000E-01,2.80000881005924000E-01,2.00002450722920000E-02,1.65219519080341000E+00,6.03153884151143000E-01,6.06945215925830000E-01,4.88241023667655000E-01,2.69541899379548000E-01,2.69541899379548000E-01,3.89388750930649000E-01,2.69541906169557000E-01
667,5.55533327573842000E-01,-1.40611700737586000E-01,7.45848205009206000E-01,7.13102949096685000E+00,1.60068125655104000E+01,1.60031932215782000E+01,5.38884449700329000E+02,6.99998806854000000E-01,2.80000914397113000E-01,2.00002787488857000E-02,1.65216086906279000E+00,6.02075100208107000E-01,6.46090012088526000E-01,5.55311864120985000E-01,2.70772581144267000E-01,2.70772581144267000E-01,3.89368372545171000E-01,2.70772583440739000E-01
668,5.50572686299255000E-01,-1.43030391396652000E-01,7.52894250635017000E-01,7.13366611761625000E+00,1.60165051917726000E+01,1.60128786949089000E+01,5.38530999052535000E+02,6.99998734280859000E-01,2.80000948641044000E-01,2.00003170780960000E-02,1.65212519483527000E+00,6.01003766107024000E-01,6.88588046002950000E-01,6.31674143753419000E-01,2.72025550592242000E-01,2.72025550592242000E-01,3.89347175331457000E-01,2.72025553843232000E-01
669,5.45572065207149000E-01,-1.45469929826040000E-01,7.59920270447442000E-01,7.13631253983929000E+00,1.60261884201461000E+01,1.60225543479654000E+01,5.38183161588014000E+02,6.99998655582148000E-01,2.80000983703543000E-01,2.00003607143079000E-02,1.65208814583963000E+00,5.99938989349251000E-01,7.34792126385672000E-01,7.18627773945430000E-01,2.73301252278766000E-01,2.73301252278766000E-01,3.89325069328129000E-01,2.73301244313906000E-01
670,5.40531492029331000E-01,-1.47930796798573000E-01,7.65186339072109000E-01,7.13830374739810000E+00,1.60334543712158000E+01,1.60298144216782000E+01,5.37841183895360000E+02,6.99998592234207000E-01,2.80001010494351000E-01,2.00003972714417000E-02,1.65205971967007000E+00,5.99147840710179000E-01,7.72128188802152000E-01,7.91692731477764000E-01,2.74600786641235000E-01,2.74600786641235000E-01,3.89308026793487000E-01,2.74600767128473000E-01
671,5.37991248964674000E-01,-1.49171803506454000E-01,7.68683907737546000E-01,7.13963448572738000E+00,1.60382888827921000E+01,1.60346448199452000E+01,5.37672155242150000E+02,6.99998547630218000E-01,2.80001028595356000E-01,2.00004237744256000E-02,1.65204009552237000E+00,5.98619504882294000E-01,7.98378264567590000E-01,8.44509766549181000E-01,2.75260721597129000E-01,2.75260721597129000E-01,3.89296174688920000E-01,2.75260697795264000E-01
672,5.35451005900018000E-01,-1.50413457385875000E-01,7.72176158374471000E-01,7.14096776939828000E+00,1.60431209269948000E+01,1.60394726394692000E+01,5.37505333659390000E+02,6.99998501064460000E-01,2.80001046884408000E-01,2.00004520511307000E-02,1.65202007359813000E+00,5.98092304972975000E-01,8.25790667619230000E-01,9.00880056553614000E-01,2.75923698578823000E-01,2.75923698578823000E-01,3.89284020624300000E-01,2.75923674359710000E-01
673,5.32890831857683000E-01,-1.51665569279584000E-01,7.75663204105525000E-01,7.14230363090952000E+00,1.60479506338314000E+01,1.60442980098797000E+01,5.37339434136963000E+02,6.99998452570443000E-01,2.80001065304474000E-01,2.00004821250816000E-02,1.65199963648423000E+00,5.97566156923621000E-01,8.54426536419731000E-01,9.61045882044247000E-01,2.76595326354186000E-01,2.76595326354186000E-01,3.89271557671342000E-01,2.76595302899284000E-01
674,5.30330657815348000E-01,-1.52918461172784000E-01,7.79144910127926000E-01,7.14364208373887000E+00,1.60527778516777000E+01,1.60491207774263000E+01,5.37175770719794000E+02,6.99998401736124000E-01,2.80001083919344000E-01,2.00005143445308000E-02,1.65197876099168000E+00,5.97040938539754000E-01,8.84348817658856000E-01,1.02526433071569000E+00,2.77270445040617000E-01,2.77270445040617000E-01,3.89258781585612000E-01,2.77270423739480000E-01
675,5.27750584416815000E-01,-1.54181943005877000E-01,7.82621407527027000E-01,7.14498316217798000E+00,1.60576027126605000E+01,1.60539410737878000E+01,5.37013091382586000E+02,6.99998348635801000E-01,2.80001102666991000E-01,2.00005486972065000E-02,1.65195743220772000E+00,5.96516607087846000E-01,9.15625721438944000E-01,1.09381229671360000E+00,2.77954381591662000E-01,2.77954381591662000E-01,3.89245695235253000E-01,2.77954364219173000E-01
676,5.25170511018283000E-01,-1.55446342532164000E-01,7.86092561607611000E-01,7.14632687916596000E+00,1.60624250633827000E+01,1.60587587434118000E+01,5.36852668945633000E+02,6.99998293142210000E-01,2.80001121551007000E-01,2.00005853067822000E-02,1.65193563218043000E+00,5.95993018802949000E-01,9.48328246115032000E-01,1.16698388973281000E+00,2.78641936546126000E-01,2.78641936546126000E-01,3.89232299842648000E-01,2.78641925005785000E-01
677,5.22570576243211000E-01,-1.56721467723632000E-01,7.89558502696333000E-01,7.14767327077505000E+00,1.60672450380289000E+01,1.60635739199631000E+01,5.36693284201819000E+02,6.99998235014608000E-01,2.80001140557090000E-01,2.00006244283006000E-02,1.65191335142021000E+00,5.95470133582988000E-01,9.82530668389564000E-01,1.24509503900988000E+00,2.79338480172092000E-01,2.79338480172092000E-01,3.89218602230951000E-01,2.79338471598432000E-01
678,5.19970641468139000E-01,-1.57997653349162000E-01,7.93019091802014000E-01,7.14902234934159000E+00,1.60720624813549000E+01,1.60683864460133000E+01,5.36536168435939000E+02,6.99998174138469000E-01,2.80001159685650000E-01,2.00006661758801000E-02,1.65189057775186000E+00,5.94947828712629000E-01,1.01831180696874000E+00,1.32848175877041000E+00,2.80038775044086000E-01,2.80038775044086000E-01,3.89204606491409000E-01,2.80038761525738000E-01
679,5.17350889903088000E-01,-1.59284704318146000E-01,7.96474454639905000E-01,7.15037415282656000E+00,1.60768775296320000E+01,1.60731964572372000E+01,5.36380135121827000E+02,6.99998110500357000E-01,2.80001178873322000E-01,2.00007106263193000E-02,1.65186730734902000E+00,5.94426002002361000E-01,1.05575503979126000E+00,1.41750557242444000E+00,2.80748229090410000E-01,2.80748229090410000E-01,3.89190321154525000E-01,2.80748221620810000E-01
680,5.14731138338036000E-01,-1.60572963795267000E-01,7.99924445110799000E-01,7.15172869289793000E+00,1.60816900257025000E+01,1.60780037942635000E+01,5.36226373255431000E+02,6.99998043620462000E-01,2.80001198177483000E-01,2.00007582020540000E-02,1.65184353385894000E+00,5.93904513531549000E-01,1.09494560407036000E+00,1.51254969874587000E+00,2.81461542958781000E-01,2.81461542958781000E-01,3.89175751241338000E-01,2.81461542545553000E-01
681,5.12091621431201000E-01,-1.61872232455211000E-01,8.03369182490083000E-01,7.15308600898517000E+00,1.60865001079585000E+01,1.60828085948240000E+01,5.36073728346489000E+02,6.99997973520969000E-01,2.80001217529318000E-01,2.00008089497121000E-02,1.65181925901457000E+00,5.93383098811594000E-01,1.13597597863157000E+00,1.61402741010165000E+00,2.82184128618352000E-01,2.82184128618352000E-01,3.89160905362733000E-01,2.82184126017734000E-01
682,5.09452104524365000E-01,-1.63172863367533000E-01,8.06808512014465000E-01,7.15444611148942000E+00,1.60913076172441000E+01,1.60876106975380000E+01,5.35923346275490000E+02,6.99997900013260000E-01,2.80001236925512000E-01,2.00008630612269000E-02,1.65179448202610000E+00,5.92861475054960000E-01,1.17894194241588000E+00,1.72237725806121000E+00,2.82910572520211000E-01,2.82910572520211000E-01,3.89145788112572000E-01,2.82910572556218000E-01
683,5.06792880871207000E-01,-1.64484651697149000E-01,8.10242545665329000E-01,7.15580904100049000E+00,1.60961126941120000E+01,1.60924102422431000E+01,5.35774103487937000E+02,6.99997822781383000E-01,2.80001256343729000E-01,2.00009208748872000E-02,1.65176920974222000E+00,5.92339381910272000E-01,1.22394319991574000E+00,1.83807084683105000E+00,2.83646297265876000E-01,2.83646297265876000E-01,3.89130407043572000E-01,2.83646304397486000E-01
684,5.04133657218050000E-01,-1.65797962068094000E-01,8.13671119466543000E-01,7.15717480644364000E+00,1.61009151774493000E+01,1.60972070655963000E+01,5.35627101898419000E+02,6.99997741641874000E-01,2.80001275776802000E-01,2.00009825813231000E-02,1.65174344634381000E+00,5.91816538500616000E-01,1.27108527710864000E+00,1.96160929737955000E+00,2.84385850998199000E-01,2.84385850998199000E-01,3.89114765394509000E-01,2.84385859577246000E-01
685,5.01454792719278000E-01,-1.67122582814399000E-01,8.17094337532263000E-01,7.15854344947068000E+00,1.61057152100133000E+01,1.61020013095873000E+01,5.35481247358182000E+02,6.99997656508061000E-01,2.80001295152948000E-01,2.00010483389898000E-02,1.65171720307613000E+00,5.91292644409984000E-01,1.32047945079198000E+00,2.09353237336218000E+00,2.85134687312854000E-01,2.85134687312854000E-01,3.89098868927875000E-01,2.85134696178722000E-01
686,4.98775928220507000E-01,-1.68448891841263000E-01,8.20512026677370000E-01,7.15991497753945000E+00,1.61105126287411000E+01,1.61067928089166000E+01,5.35337596856166000E+02,6.99997566802315000E-01,2.80001314520851000E-01,2.00011186768335000E-02,1.65169048825593000E+00,5.90767423388293000E-01,1.37223831601084000E+00,2.23441157758664000E+00,2.85887308890520000E-01,2.85887308890520000E-01,3.89082718968195000E-01,2.85887321568812000E-01
687,4.96077496285348000E-01,-1.69786669259275000E-01,8.23924280593590000E-01,7.16128943343025000E+00,1.61153075786845000E+01,1.61115817078121000E+01,5.35195083639128000E+02,6.99997472467500000E-01,2.80001333801912000E-01,2.00011937305861000E-02,1.65166331640804000E+00,5.90240597177130000E-01,1.42648415206793000E+00,2.38486398351437000E+00,2.86649211679062000E-01,2.86649211679062000E-01,3.89066316417221000E-01,2.86649229259219000E-01
688,4.93379064350190000E-01,-1.71126308087978000E-01,8.27330902609557000E-01,7.16266682301243000E+00,1.61200998946927000E+01,1.61163678388813000E+01,5.35054718656918000E+02,6.99997373220401000E-01,2.80001352983827000E-01,2.00012737957703000E-02,1.65163569628850000E+00,5.89711849275704000E-01,1.48334253126299000E+00,2.54554362144896000E+00,2.87414859840811000E-01,2.87414859840811000E-01,3.89049645160650000E-01,2.87414878169976000E-01
689,4.90661146332459000E-01,-1.72477578684487000E-01,8.30731969997905000E-01,7.16404719008883000E+00,1.61248897240918000E+01,1.61211513485725000E+01,5.34915459428927000E+02,6.99997268634717000E-01,2.80001372033703000E-01,2.00013593315789000E-02,1.65160763759923000E+00,5.89180885805956000E-01,1.54294318409029000E+00,2.71715453525103000E+00,2.88189767148896000E-01,2.88189767148896000E-01,3.89032688278638000E-01,2.88189785362918000E-01
690,4.87943228314728000E-01,-1.73830891296944000E-01,8.34127286709192000E-01,7.16543053892598000E+00,1.61296768996741000E+01,1.61259320674299000E+01,5.34778269644413000E+02,6.99997158419800000E-01,2.80001390934272000E-01,2.00014506459273000E-02,1.65157914176421000E+00,5.88647412819078000E-01,1.60542273572946000E+00,2.90044408053194000E+00,2.88968368058458000E-01,2.88968368058458000E-01,3.89015425887680000E-01,2.88968385496593000E-01
691,4.85205913612568000E-01,-1.75196004922851000E-01,8.37516937561819000E-01,7.16681691442582000E+00,1.61344615711541000E+01,1.61307101442332000E+01,5.34642128220329000E+02,6.99997042382061000E-01,2.80001409603010000E-01,2.00015480149280000E-02,1.65155021091791000E+00,5.88111137239291000E-01,1.67092467688318000E+00,3.09621818871040000E+00,2.89756208759057000E-01,2.89756208759057000E-01,3.88997841642065000E-01,2.89756224873611000E-01
692,4.82468598910408000E-01,-1.76563349057795000E-01,8.40900733047636000E-01,7.16820631922614000E+00,1.61392435692887000E+01,1.61354854074845000E+01,5.34507950969099000E+02,6.99996919804251000E-01,2.80001428076775000E-01,2.00016521189726000E-02,1.65152083936051000E+00,5.87571749998798000E-01,1.73959183648180000E+00,3.30532912175317000E+00,2.90547691895179000E-01,2.90547691895179000E-01,3.88979916775699000E-01,2.90547706336955000E-01
693,4.79711985254686000E-01,-1.77942669517860000E-01,8.44278766323185000E-01,7.16959879928307000E+00,1.61440230462515000E+01,1.61402580083657000E+01,5.34374734647831000E+02,6.99996790486814000E-01,2.80001446265481000E-01,2.00017632477045000E-02,1.65149102227760000E+00,5.87028940286360000E-01,1.81157906530203000E+00,3.52869812691113000E+00,2.91348377444509000E-01,2.91348377444509000E-01,3.88961636258583000E-01,2.91348389956620000E-01
694,4.76955371598964000E-01,-1.79324417189627000E-01,8.47650854407666000E-01,7.17099435554058000E+00,1.61487998307037000E+01,1.61450277732769000E+01,5.34243346691316000E+02,6.99996654020186000E-01,2.80001464146017000E-01,2.00018818337960000E-02,1.65146074760583000E+00,5.86482419699161000E-01,1.88704416027307000E+00,3.76730078858252000E+00,2.92152643561927000E-01,2.92152643561927000E-01,3.88942983011607000E-01,2.92152659069001000E-01
695,4.74179565379421000E-01,-1.80718322733441000E-01,8.51017098930565000E-01,7.17239303504387000E+00,1.61535740773470000E+01,1.61497948558687000E+01,5.34112797485361000E+02,6.99996509801724000E-01,2.80001481671388000E-01,2.00020085268872000E-02,1.65143000445330000E+00,5.85931902632313000E-01,1.96614738112244000E+00,4.02218815245798000E+00,2.92966078200458000E-01,2.92966078200458000E-01,3.88923943720703000E-01,2.92966091724664000E-01
696,4.71403759159877000E-01,-1.82114860741192000E-01,8.54377323309385000E-01,7.17379483694903000E+00,1.61583456126934000E+01,1.61545590803872000E+01,5.33983905749045000E+02,6.99996357385285000E-01,2.80001498813064000E-01,2.00021438016504000E-02,1.65139877537431000E+00,5.85377043092449000E-01,2.04905664913885000E+00,4.29447473799097000E+00,2.93783029545507000E-01,2.93783029545507000E-01,3.88904503263506000E-01,2.93783041173204000E-01
697,4.68608875748515000E-01,-1.83523744587761000E-01,8.57731636967052000E-01,7.17519980937091000E+00,1.61631145940395000E+01,1.61593206030179000E+01,5.33855690731412000E+02,6.99996196414916000E-01,2.80001515476519000E-01,2.00022881085633000E-02,1.65136704444296000E+00,5.84817576587682000E-01,2.13594697432794000E+00,4.58536363191668000E+00,2.94609087557560000E-01,2.94609087557560000E-01,3.88884650180120000E-01,2.94609102535371000E-01
698,4.65813992337154000E-01,-1.84935475065254000E-01,8.61079869077804000E-01,7.17660794960042000E+00,1.61678808455585000E+01,1.61640792456625000E+01,5.33728922212175000E+02,6.99996025938128000E-01,2.80001531683947000E-01,2.00024423779233000E-02,1.65133478993009000E+00,5.84253203250297000E-01,2.22698666266373000E+00,4.89612484690928000E+00,2.95438598473054000E-01,2.95438598473054000E-01,3.88864371333016000E-01,2.95438611996939000E-01
699,4.63000156578249000E-01,-1.86359745890467000E-01,8.64422136197175000E-01,7.17801930679565000E+00,1.61726445272082000E+01,1.61688351671076000E+01,5.33602622751285000E+02,6.99995845578938000E-01,2.80001547332257000E-01,2.00026070888036000E-02,1.65130199199962000E+00,5.83683601155138000E-01,2.32235978113335000E+00,5.22813303564292000E+00,2.96277154692342000E-01,2.96277154692342000E-01,3.88843657047872000E-01,2.96277166989516000E-01
700,4.60186320819345000E-01,-1.87787086825648000E-01,8.67758272121661000E-01,7.17943387629601000E+00,1.61774054608855000E+01,1.61735881869751000E+01,5.33477513258249000E+02,6.99995654712534000E-01,2.80001562386825000E-01,2.00027829006400000E-02,1.65126862578692000E+00,5.83108471136445000E-01,2.42224942648193000E+00,5.58284158183596000E+00,2.97119072768694000E-01,2.97119072768694000E-01,3.88822496029924000E-01,2.97119084089098000E-01
701,4.57353667230997000E-01,-1.89227169454088000E-01,8.71088399664257000E-01,7.18085170823215000E+00,1.61821638092770000E+01,1.61783384667215000E+01,5.33352613065039000E+02,6.99995452476179000E-01,2.80001576785766000E-01,2.00029707380544000E-02,1.65123466890654000E+00,5.82527517356400000E-01,2.52683669407969000E+00,5.96181727295085000E+00,2.97969950667516000E-01,2.97969950667516000E-01,3.88800880799582000E-01,2.97969955917491000E-01
702,4.54521013642649000E-01,-1.90670555421247000E-01,8.74412353310467000E-01,7.18227279590476000E+00,1.61869193918607000E+01,1.61830858235465000E+01,5.33228594358570000E+02,6.99995238183397000E-01,2.80001590488701000E-01,2.00031713279009000E-02,1.65120009879120000E+00,5.81940423943863000E-01,2.63630934543751000E+00,6.36671911941238000E+00,2.98824095386093000E-01,2.98824095386093000E-01,3.88778811345924000E-01,2.98824099168965000E-01
703,4.51669686877886000E-01,-1.92126891469019000E-01,8.77730253287318000E-01,7.18369719040861000E+00,1.61916723741116000E+01,1.61878304216354000E+01,5.33104465969747000E+02,6.99995011221403000E-01,2.80001603390241000E-01,2.00033853883553000E-02,1.65116490100778000E+00,5.81346896413611000E-01,2.75086030835457000E+00,6.79933925565407000E+00,2.99687092829284000E-01,2.99687092829284000E-01,3.88756296670019000E-01,2.99687095161969000E-01
704,4.48818360113122000E-01,-1.93586774360194000E-01,8.81041928054411000E-01,7.18512488279487000E+00,1.61964225729797000E+01,1.61925720756614000E+01,5.32980851731220000E+02,6.99994770301315000E-01,2.80001615497350000E-01,2.00036142013343000E-02,1.65112906106141000E+00,5.80746606050845000E-01,2.87066362086080000E+00,7.26156521077917000E+00,3.00553238652416000E-01,3.00553238652416000E-01,3.88733343064020000E-01,3.00553239360182000E-01
705,4.45948515358598000E-01,-1.95059823116071000E-01,8.84347494658111000E-01,7.18655592500790000E+00,1.62011701568029000E+01,1.61973109526162000E+01,5.32856741634595000E+02,6.99994514764117000E-01,2.80001626696064000E-01,2.00038585398182000E-02,1.65109257021796000E+00,5.80139261826668000E-01,2.99591266914973000E+00,7.75544215379976000E+00,3.01428100784117000E-01,3.01428100784117000E-01,3.88709958192151000E-01,3.01428099540743000E-01
706,4.43078670604074000E-01,-1.96536673137056000E-01,8.87646776448885000E-01,7.18799030570761000E+00,1.62059149399625000E+01,1.62020468646090000E+01,5.32732711607086000E+02,6.99994243655955000E-01,2.80001636942215000E-01,2.00041194018290000E-02,1.65105541942100000E+00,5.79524536128700000E-01,3.12679086023923000E+00,8.28312766154002000E+00,3.02305971354948000E-01,3.02305971354948000E-01,3.88686146985653000E-01,3.02305962451991000E-01
707,4.40190473954085000E-01,-1.98026912626864000E-01,8.90939888366844000E-01,7.18942807759690000E+00,1.62106570937392000E+01,1.62067799815199000E+01,5.32607722828210000E+02,6.99993955727564000E-01,2.80001646162166000E-01,2.00043981102688000E-02,1.65101760467164000E+00,5.78902125319036000E-01,3.26347006458533000E+00,8.84694817963618000E+00,3.03192391276912000E-01,3.03192391276912000E-01,3.88661915624787000E-01,3.03192374003442000E-01
708,4.37302277304096000E-01,-1.99521219398658000E-01,8.94226649612554000E-01,7.19086922683877000E+00,1.62153964299059000E+01,1.62115101128572000E+01,5.32482303734160000E+02,6.99993649925652000E-01,2.80001654307123000E-01,2.00046957672240000E-02,1.65097912142812000E+00,5.78271686122433000E-01,3.40612457048753000E+00,9.44936217239522000E+00,3.04081644147371000E-01,3.04081644147371000E-01,3.88637267764550000E-01,3.04081628075215000E-01
709,4.34395906133086000E-01,-2.01029147509510000E-01,8.97507173703296000E-01,7.19231380676249000E+00,1.62201331227701000E+01,1.62162374314766000E+01,5.32355375772701000E+02,6.99993325225480000E-01,2.80001661267572000E-01,2.00050135069462000E-02,1.65093996950054000E+00,5.77632936853500000E-01,3.55492753963731000E+00,1.00930261166449000E+01,3.04979239242420000E-01,3.04979239242420000E-01,3.88612208234052000E-01,3.04979223515659000E-01
710,4.31489534962077000E-01,-2.02541421228126000E-01,9.00781276969439000E-01,7.19376180075075000E+00,1.62248669814527000E+01,1.62209617442508000E+01,5.32227420320643000E+02,6.99992979850042000E-01,2.80001667040296000E-01,2.00053531096611000E-02,1.65090014795925000E+00,5.76985542787451000E-01,3.71001230407594000E+00,1.07807297962707000E+01,3.05879470935667000E-01,3.05879470935667000E-01,3.88586739584844000E-01,3.05879449277223000E-01
711,4.28565178316513000E-01,-2.04067556883263000E-01,9.04049072604758000E-01,7.19521326265818000E+00,1.62295981833772000E+01,1.62256832271035000E+01,5.32097306733160000E+02,6.99992612723264000E-01,2.80001671507555000E-01,2.00057157691803000E-02,1.65085965951723000E+00,5.76329186707806000E-01,3.87153599144286000E+00,1.15154985972256000E+01,3.06787798359247000E-01,3.06787798359247000E-01,3.88560865482747000E-01,3.06787774940545000E-01
712,4.25640821670948000E-01,-2.05598329530824000E-01,9.07310374601389000E-01,7.19666817292486000E+00,1.62343265349637000E+01,1.62304016842270000E+01,5.31965470239898000E+02,6.99992222361983000E-01,2.80001674624050000E-01,2.00061030139653000E-02,1.65081850597926000E+00,5.75663555761599000E-01,4.03962616963260000E+00,1.23005137651061000E+01,3.07698518872423000E-01,3.07698518872423000E-01,3.88534587587948000E-01,3.07698492568515000E-01
